X,Y,COMPANY_NAME,BUSINESS_FULL_ADDRESS,CITY,PROVINCE,POSTAL_CODE,PHONE,WEBURL,PRODUCT_DESC
-79.81072189,43.7102872,SUBWAY,8-205 VAN KIRK DR,BRAMPTON,ON,L7A 1N7,905-495-9990,http://www.subway.com/en-ca,SUBMARINE SANDWICH SHOP
-79.76324026,43.75698135,LE KOCHI RESTAURANT,10-20 DEWSIDE DR,BRAMPTON,ON,L6R 3Y3,905-789-9998,www.lekochi.ca,SOUTH INDIAN CUISINE
-79.71009972,43.74458725,GIBBS WIRE & STEEL CO OF CANADA LTD.,1-250 CHRYSLER DR,BRAMPTON,ON,L6S 6B6,905-791-6811,WWW.GIBBSWIRE.COM,WHOLESALES SEMI-FINISHED METALS (SPRING GRADE MATERIALS- ROUNDWIRE + STRIP PRODUCTS)
-79.81387247,43.65622928,FIRST CHOICE HAIRCUTTERS,3-9445 MISSISSAUGA RD,BRAMPTON,ON,L6X0Z8,905-457-3335,www.firstchoice.com/default.asp,BARBER SHOP
-79.6712271,43.74552521,GIGI IMPORTING LTD.,35 ARMTHORPE RD,BRAMPTON,ON,L6T 5M4,905-789-9966,WWW.GIGIIMPPORTING.COM,IMPORTING AND DISTRIBUTION
-79.80718974,43.68699538,ROYAL ACADEMY MONTESSORI SCHOOL,965 BOVAIRD DR W,BRAMPTON,ON,L6X 0G3,905-450-2555,www.royalacademydaycare.com,MONTESSORI SCHOOL
-79.77186875,43.69617567,VIBRANCE SALON & SPA,370 MAIN ST N,BRAMPTON,ON,L6V 4A4,905-456-7551,www.vibrancesalon.ca,SALON
-79.69892002,43.74793682,ASHAPURI JEWELLERS INC,43-80 MARITIME ONTARIO BLVD,BRAMPTON,ON,L6S 0E7,905-799-2009,www.ashapurijewellers.com,JEWELLERY STORE
-79.78485634,43.75917958,HEALTH SOLUTIONS PLUS PHARMACY,2-143 INSPIRE BLVD,BRAMPTON,ON,L6R 3X9,905-849-4003,,PHARMACY
-79.69432546,43.69579822,AJ AUTO BODY,4-70 ADVANCE BLVD,BRAMPTON,ON,L6T 4S7,905-791-5886,,AUTO BODY REPAIR SHOP
-79.74310023,43.69641438,GO-BRO CON,25 HANSEN RD S,BRAMPTON,ON,L6W 3H8,905-987-0281,http://www.gobrocon.com/,CONSTRUCTION AND LANDSCAPING
-79.75829608,43.65119238,SUBWAY,6-475 CHAROLAIS BLVD,BRAMPTON,ON,L6Y 0M2,905-452-5333,www.subway.ca,RESTAURANT
-79.66809289,43.74579568,ROSA'S CENTRE,10-221 DEERHURST DR,BRAMPTON,ON,L6T 5L7,905-791-7444,www.rosascentre.com,RESIDENTIAL CARE FACILITIES
-79.6614842,43.77158172,PERFECT BITE,9-4525 EBENEZER RD,BRAMPTON,ON,L6P 2K8,905-913-9666,www.perfectbite.ca,"PASTA, BURGERS, SEAFOOD"
-79.77855273,43.62775363,CANON CANADA INC.,8000 MISSISSAUGA RD,BRAMPTON,ON,L6Y 0C3,905-863-8277,www.canon.ca,HEAD OFFICE FOR CANON CANADA
-79.75842462,43.6875939,LAB-B,104-60 QUEEN ST E,BRAMPTON,ON,L6V 1A9,647-499-4883,www.lab-b.ca/,CO-SHARING WORKSPACE
-79.69798993,43.74762966,FIRST CHOICE CARPET AND RUGS,32-40 MARITIME ONTARIO BLVD,BRAMPTON,ON,L6R 2H7,905-458-5555 ,,CARPET AND RUG RETAIL
-79.83467867,43.68994903,SPECS EXPRESS,10625 CREDITVIEW RD,BRAMPTON,ON,L7A 0T4,905-840-1333,,OPTICAL GOODS STORE
-79.69804429,43.74946769,LENAS ROTI AND DOUBLES,69-100 MARITIME ONTARIO BLVD,BRAMPTON,ON,L6S 0E7,905-497-6800,www.lenasrotianddoubles.ca,RESTAURANT
-79.81482728,43.68997439,CARE PLUS PHYSIO,3-15 FANDOR WAY,BRAMPTON,ON,L7A 2G9,905-456-1800,www.careplusphysio.ca,PHYSIOTHERAPY
-79.6800134,43.71176354,UNIVERSAL EXIM CORPORATION,7-8 MELANIE DR,BRAMPTON,ON,L6T 4L2,647.272.7155,www.uecsinks.com,"KITCHEN CABINETS, SINKS, FAUCETS, ACCESSORIES AND HARDWARE ITEMS"
-79.74184476,43.68849414,PACE HEALTH AND WELLNESS,11-143 CLARENCE ST,BRAMPTON,ON,L6R 3NP,905-450-9001,www.pacehealth.ca,CHIROPRACTOR AND PHYSIOTHERAPY
-79.72156288,43.71746825,FIRST CHOICE HAIRCUTTERS,100 PEEL CENTRE DR,BRAMPTON,ON,L6T 3R5,905-494-0499,www.firstchoice.com/default.asp,HAIR SALON
-79.80272619,43.70172331,ANOINTED CHAPEL - RCCG,1 LOWRY DR,BRAMPTON,ON,L7A 1A3,647-987-2446,www.anointedchapel.org,WORSHIP CENTRE
-79.68983881,43.74036298,ALGOOD CASTER INNOVATIONS,110 DELTA PARK BLVD,BRAMPTON,ON,L6T 5E7,416-749-7743,www.algood-casters.com,CASTER INDUSTRY
-79.70243993,43.75960015,MASTER KITCHEN CABINETS AND RENNOVATION INC.,3-2500 WILLIAMS PKY,BRAMPTON,ON,L6S 5M9,416.804.3270,,HOME RENNOVATIONS AND KITCHEN CUSTOM KITCHEN CABINETS
-79.80546312,43.68757481,AVON FINANCIAL,25-831 BOVAIRD DR W,BRAMPTON,ON,L6X 0T9,905-216-5563,www.avonfinancial.com,MORTGAGE BROKERS
-79.71006316,43.75542506,ITALIAN CULTURAL CENTRE,8 AUTOMATIC RD,BRAMPTON,ON,L6S 5N3,905-790-8886,,SOCIAL ORGANIZATION
-79.65788231,43.73027001,DSV SOLUTIONS INC,3495 STEELES AVE E,BRAMPTON,ON,L6T 5W8,289-948-4914,www.dsv.com,LOGISTICS AND TRANSPORTATION
-79.65250628,43.74378088,HARDWOODS SPECIALTY PRODUCTS LP,3-845 INTERMODAL DR,BRAMPTON,ON,L6T 0C6,905-792-6600,WWW.HARDWOODS-INC.COM,WHOLESALE LUMBER AND PLYWOOD DISTRIBUTION
-79.79119418,43.70558861,BUCATINI RESTAURANT & WINE BAR,170 BOVAIRD DR W,BRAMPTON,ON,L7A1A1,905-459-6777,WWW.BUCATINIRSTAURANT.COM,RESTAURANT AND WINE BAR
-79.82258567,43.67571206,VYBZ BARBER AND SALON,2-1 SIDFORD RD,BRAMPTON,ON,L7A 0P8,905-216-0757,,BARBER AND HAIR SALON
-79.82478524,43.67669227,PIZZA BITE,2-52 BAYCLIFFE CRES,BRAMPTON,ON,L7A 3Z4,905-497-5686,,PIZZA SHOP
-79.67763072,43.71382131,REPAIR LABS,11-7955 TORBRAM RD,BRAMPTON,ON,L6T-5B9,905-791-2727 ,www.repairlabs.ca,"REPAIR SERVICES FOR LAPTOPS, DESKTOPS, IPOTS, SMART PHONES, ETC"
-79.68893484,43.7396724,EDGE MASTER INC.,1-90 DELTA PARK BLVD,BRAMPTON,ON,L6T 5E7,905-792-9513,,FURNITURE EDGE PROTECTION BOUNDING
-79.69197592,43.69400742,PEGGYS CAFÉ,171 ADVANCE BLVD,BRAMPTON,ON,L6T 4Z6,905-793-5347,http://www.peggyscafe.net/,CAFÉ
-79.7626903,43.75760121,I CAN EDUCATION,19-6 DEWSIDE DR,BRAMPTON,ON,L6R 3C2,289-752-7141,www.icaneducation.ca/brampton-springdale-location/,TUTOR
-79.76311546,43.75688119,NAHLA CUISINE,20 DEWSIDE DR,BRAMPTON,ON,L6R 3Y3,905-555-1212,www.facebook.com/NahlasCuisine/info/?entry_point=page_nav_about_item&tab=overview,RESTAURANT
-79.81261572,43.70122861,QUANTUM CREATIONS,24 SIR MICHAEL PL,BRAMPTON,ON,L7A 1Z4,647-408-6004,,HOLISITIC HEALING CENTRE
-79.73265927,43.68798442,ALL TRUCK LUBE AND WASH LTD,71 STAFFORD DR,BRAMPTON,ON,L6W 1L3,905-452-9955,,TRUCK WASH
-79.81581158,43.65790081,LIBERTY TAX,9497 MISSISSAUGA RD,BRAMPTON,ON,L6X 0Z8,905-457-5959,www.libertytaxcanada.ca,TAX PREPARATION SERVICES
-79.72089626,43.67901873,QUIK CHIK,35 RESOLUTION DR,BRAMPTON,ON,l6w0a6,905-861-1001 ,www.quikchik.ca ,RESTAURANT
-79.76833605,43.65551267,SPECTRA OPTICAL,1-45 DUSK DR,BRAMPTON,ON,L6Y 5Z6,905-456-0400,www.spectraoptical.ca,OPTICAL GOODS STORE
-79.72284361,43.71484844,CANADIAN HICKORY FARMS LTD.,25 PEEL CENTRE DR,BRAMPTON,ON,L6T 3R5,800-868-1646 ,www.hickoryfarms.ca,GOURMET FOOD GIFTS AND UNIQUE SPECIALTY FOODS
-79.78596529,43.70242307,NICE ONE NAILS,602-20 GILLINGHAM DR,BRAMPTON,ON,L6X 4X7,905-457-3229,www.niceonenails.com/index.php,NAIL SALON
-79.65963045,43.76350815,CEDARBROOK LANDSCAPING LTD,4-3 BREWSTER RD,BRAMPTON,ON,L6T 5B7,416-520-1106,www.cedarbrooklandscaping.ca,LANDSCAPING
-79.69862872,43.7490347,LIGHTING ERA,62-90 MARITIME ONTARIO BLVD,BRAMPTON,ON,L6S 0E7,905-458-1900,www.lightingera.com,LIGHTS RETAIL STORE
-79.72196181,43.71654161,DIPSIDOO,401-25 PEEL CENTRE DR,BRAMPTON,ON,L6T 3R5,416-662-0784,www.dipsidoo.co,DESSERT BAR 
-79.75883721,43.75616129,POPEYES RESTAURANT,1-10635 BRAMALEA RD,BRAMPTON,ON,L6R 0C1,905-790-3700 ,,FRIED CHICKEN RESTAURANT
-79.7602576,43.68542654,MINIBAR,201-21 QUEEN ST E,BRAMPTON,ON,L6W 3P1,301 354 5055,www.minibar.ch/default/cfm,HOTEL EQUIPMENT SUPPLIER
-79.7587889,43.68672768,ART AND TECHNOLOGY ACADEMY OF HAIRSTYLING AND ESTHETICS,47 QUEEN ST E,BRAMPTON,ON,L6W 2A7,905.454.5418,http://artandtechnique.ca/,BEAUTY SCHOOL
-79.6988494,43.7425333,CASH 4 YOU,6-2880 QUEEN ST E,BRAMPTON,ON,L6S 6E8,905-458-7474,www.cash4you.ca,PAYDAY LOAN
-79.69203965,43.7416886,HOLIDAY INN EXPRESS - HOTEL & SUITES,10 NEVETS RD,BRAMPTON,ON,L6T 5T2,905-791-7433,www.expressbrampton.com,HOTEL & SUITES
-79.69324117,43.7375417,COMMERCIAL ALCOHOLS INC,2 CHELSEA LANE,BRAMPTON,ON,L6T 3Y4,905-790-7500 ,www.greenfeildethanol.com,"MANUFACTURE & SALE OF ETHANOL, INDUSTRIAL GRADE & BEVERAGE GRADE ALCOHOLS"
-79.69526506,43.73714299,PACKALL PACKAGING INC.,2 SHAFTSBURY LANE,BRAMPTON,ON,L6T 3X7,905-793-0177,www.packall.com,PLASTIC PACKAGING MANUFACTURER FOR THE FOOD INDUSTRY
-79.71143503,43.76359965,TRANSLUCENT COMPUTING INC,17 HERDWICK ST,BRAMPTON,ON,L6S 6L6,4166710030,WWW.TRANSLUCENTCOMPUTING.COM,COMPUTER SYSTEM DESIGN
-79.69475444,43.69384262,POWER BUS WAY LTD,5 STRATHEARN AVE,BRAMPTON,ON,L6T 4P1,905-792-9333,www.powerbusway.com,MANUFACTURE CABLE BUS DUCT
-79.72605807,43.71595045,APPLE ONE,209-25 PEEL CENTRE DR,BRAMPTON,ON,L6T 4B4,905-453-8000,www.appleone.ca,"EMPLOYMENT AGENCY, EMPLOYMENT PLACING SERVICES"
-79.73150349,43.66415044,TIME IMMIGRATION CONSULTANTS ,7900 HURONTARIO ST,BRAMPTON,ON,L6Y 0P6,416-419-9258,www.timeeducations.com ,IMMIGRATION CONSULTANTING
-79.73164858,43.68375486,GOLUMBIA PRINTING,15-144 KENNEDY RD S,BRAMPTON,ON,L6W 3G4,905-488-1000,www.golumbiaprinting.com ,PRINTING SERVICES
-79.74427038,43.74014648,EDENCLOUD,51 MASSEY ST,BRAMPTON,ON,L6S 2W5,647-299-9824,www.edencloud.ca,CUSTOM BUILT MOBILE BUSINESS APPS
-79.82382148,43.73557136,NOODLE TO GO LTD.,11-3068 MAYFIELD RD,BRAMPTON,ON,L6Z 0E3,905-970-9988,www.noodletogo.ca,RESTAURANT
-79.76113733,43.68543138,SUKASH INTERNATIONAL INC.,10 GEORGE ST N,BRAMPTON,ON,L6X 1R2,905-463-8622,www.sukash.com,GROCERY STORE
-79.67844516,43.75150563,MARTIN BROWER OF CANADA LTD.,525 DEERHURST DR,BRAMPTON,ON,L7L 5T1,905-790-1700,martinbrower.com,WHOLESALE/DISTRIBUTORS MCDONALDS RESTAURANTS
-79.81164759,43.68401697,ETHNIC EMPORIO,108-5 BRISDALE DR,BRAMPTON,ON,L7A 0S9,647-292-5432,www.ethnicemporio.ca,
-79.7973915,43.72701245,OSMOWS,170 SANDALWOOD PKY E,BRAMPTON,ON,L6Z 1Y5,905-495-5545,www.mrosmow.com,MEDITERRANEAN RESTAURANT
-79.69877638,43.74760466,INFINITY HEALTH WELLNESS CENTRE,38-60 MARITIME ONTARIO BLVD,BRAMPTON,ON,L6S 0C2,905-789-6109,,HEALTH WELLNESS CENTRE
-79.78488841,43.74007362,YUNALAND INC,10747 HEART LAKE RD N,BRAMPTON,ON,L6Z 0B7,4162711276,WWW.YUNALAND.CA,DAYCARE SERVICES
-79.82328592,43.71643181,HEART LAKE OPTOMETRISTS,101-433 WANLESS DR,BRAMPTON,ON,L6S 6E1,905-846-5313,WWW.HEARTLAKEOPTOMETRISTS.CA,OPTOMETRIST
-79.78503213,43.70363866,XYNA ACADEMY OF EXCELLENCE,115-10 GILLINGHAM DR,BRAMPTON,ON,L6X 5A5,905-460-0100,,PRIVATE HIGH SCHOOL
-79.78596352,43.7024334,MIAN GROCER INC,603-20 GILLINGHAM DR,BRAMPTON,ON,L6X 4X7,905-454-6426,,GROCERY STORE
-79.71084153,43.75950449,BEST CANADIAN TRUCK AND FORKLIFT TRAINING CENTRE,"2,3-26 AUTOMATIC RD",BRAMPTON,ON,L6S 5N8,905.799.7333,http://www.bestcanadiantraining.com/home.html,TRUCK DRIVING SCHOOL
-79.76027407,43.68490138,SUPPLY AND DEMAND,101-6 GEORGE ST S,BRAMPTON,ON,L6Y 1L9,647-281-2962,,CLOTHING AND BEAUTY SUPPLY
-79.69936838,43.74834847,MAX IT SOLUTIONS,80 MARITIME ONTARIO BLVD,BRAMPTON,ON,L6S 0C2,416-668-5893,www.maxits.ca,ELECTRONIC STORE
-79.6983097,43.74728051,FINE TECH,35-50 MARITIME ONTARIO BLVD,BRAMPTON,ON,L6S 0E7,905-792-2829,www.finetech.ca,
-79.760271,43.68496299,FRUISION JUICE,102-6 GEORGE ST,BRAMPTON,ON,L6V 1L9,905-497-5559,www.fruision.ca,FRUIT JUICE BAR
-79.81709764,43.65829104,GRILLIN FLAVOURS,5-9525 MISSISAUGA RD,BRAMPTON,ON,L6X 0Z8,416-629-3768,http://rockybansal.wixsite.com/grillinflavours,"AFGHANI, BARBEQUE, CARIBBEAN, CHINESE, FAST FOOD, INDIAN/PAKISTANI, ITALIAN, LATIN AMERICAN, VEGAN AND VEGETARIAN"
-79.75911709,43.68561687,GK KITCHENETTE,B-22 MAIN ST S,BRAMPTON,ON,L6W 2C3,905-497-4445,https://plus.google.com/116783143142442491557/posts ,TAKE OUT OR CATERING
-79.76215115,43.75717608,AKAL OPTICAL,21-6 DEWSIDE DR,BRAMPTON,ON,L6R 0X5,905-799-9009,www.akaloptical.com,OPTICAL GOODS STORE
-79.72226643,43.71575662,EB GAMES,25 PEEL CENTRE DR,BRAMPTON,ON,L6T 3R5,905-793-9813,www.ebgames.ca/Home/Index,"VIDEO GAMES, CONSOLES, AND ACCESSORIES"
-79.78001894,43.77160601,SCOTIABANK,11815 BRAMALEA RD,BRAMPTON,ON,L6R 3S9,905-793-0845,www.scotiabank.com,BANKING SERVICES
-79.71828174,43.68748764,STRONE,12-56 BRAMSTEELE RD,BRAMPTON,ON,L6W 3M7,905-846-0182,www.strone.ca,JANITORIAL SERVICE
-79.77250564,43.69608741,MARCA SCHOOL OF HAIR DESIGN INC,101-370 MAIN ST N,BRAMPTON,ON,L6V 4A4,905-453-3339,www.marcacollege.ca,HAIR DESIGN SCHOOL AND SALON
-79.76796525,43.68249191,SOAP OPERA LAUNDROMAT,37 MCMURCHY AVE N,BRAMPTON,ON,L6X 1X4,416-457-1751,www.soapoperalaundries.com/,LAUNDROMAT
-79.7467756,43.69479559,RSB CAR SALES,60 EASTERN AVE,BRAMPTON,ON,L6W 1X8,905-654-6591,,AUTOMOTIVE SALES
-79.68275769,43.72149396,WHITE CONSTRUCTION INC.,70 SUMMERLEA RD,BRAMPTON,ON,L6T 4X3,905-793-9696 ex.3592,www.hbwhitecanada.com,INDUSTRIAL BUILDING CONSTRUCTION
-79.72218489,43.715761,LEATHER UNLIMITED,25 PEEL CENTRE  DR,BRAMPTON,ON,L6T 3R5,289-401-0639,,CLOTHING MEN AND WOMEN
-79.72265919,43.67467323,WALIA TRAFFIC LEGAL SERVICES,4-7980 KENNEDY RD S,BRAMPTON,ON,L6W 0B2,905-454-2112,http://waliatraffic.com/,PARALEGAL
-79.68377297,43.70914492,BASRA'S SETTLEMENT SERVICES INC,23-4 MELANIE DR,BRAMPTON,ON,L6T 4L1,905-451-0758,,LEGAL SERVICES
-79.8240246,43.67699102,PLASP - MOUNT PLEASANT VILLAGE PUBLIC SCHOOL ,100 COMMUTER DR,BRAMPTON,ON,L4Z 3E9,905-890-1171,,PLASP CHILD CARE SERVICES
-79.828681,43.7127868,HEARTLAKE VETERINARY HOSPITAL,670 WANLESS DR,BRAMPTON,ON,L7A 0A9,905-840-9961,,ANIMAL HOSPITAL
-79.79294332,43.70255207,CARLOS MOVING AND STORAGE,33-190 BOVAIRD DR W,BRAMPTON,ON,L7A 1A2,905-454-5551,www.carlosmoving.ca,MOVING AND STORAGE
-79.74131495,43.6906145,CONCORD FURNITURE AND APPLIANCES,200 CLARENCE ST,BRAMPTON,ON,L6W 1T4,905-455-8818,http://concordonline.ca/,FURNITURE STORE
-79.71487829,43.74820251,TECHNOSYS COMPUTERS INC,47-490 CHRYSLER DR,BRAMPTON,ON,L6S 0C2,647-932-8566,info@technosys.ca,COMPUTER SALES AND REPAIRS
-79.73347374,43.64495356,LEO-PISCES SERVICES GROUP INC.,32 TUMBLEWEED TRAIL,BRAMPTON,ON,L6Y 5A1,647-477-1734,www.lpsgcorp.com,PROFESSIONAL CONSULTING SUPPORT TO DIVERSE ROASTER OF PUBLIC AND PRIVATE SECTOR CLIENTS IN CANADA
-79.72969935,43.7568372,CITY NORTH PIZZA,8-50 SUNNYVALE GATE,BRAMPTON,ON,L6S 6J3,905-799-0060,www.citynorthpizza.ca,PIZZA STORE
-79.7386303,43.66624505,PEPLOS,499 MAIN ST S,BRAMPTON,ON,l6y 1n7,905-497-8666,,WOMEN'S CLOTHING
-79.72232893,43.71545988,MIRANI JEWELLERY,25 PEEL CENTRE DR,BRAMPTON,ON,L6T 3R5,905-454-3134,www.miranijewellery.com/,JEWELLERY STORE 
-79.70176976,43.73346257,ACCURISTIX,8875 TORBRAM RD,BRAMPTON,ON,L6T 3V9,905-789-7397,www.accuristix.com,THIRD PARTY SERVICE PROVIDER 3PL
-79.70252135,43.73306053,MOUNTAIN EQUIPMENT CO-OP,T1-8875 TORBRAM RD,BRAMPTON,ON,L6T 3V9,905-458-1052,,WAREHOUSE
-79.76994119,43.69547697,EASY FINANCIAL,25A-370 MAIN ST N,BRAMPTON,ON,L6V 4A4,905-451-9889,www.easyfinancial.com,PROVIDES PERSONAL LOANS
-79.81695511,43.65840203,SUNSHINE MODERN EYE CARE,10-9525 MISSISSAUGA RD,BRAMPTON,ON,L6X 0Z8,905-451-3937,www.sunshineeyecare.ca,OPTOMETRIST
-79.7223738,43.71570797,STITCHES,25 PEEL CENTRE DR,BRAMPTON,ON,L6T 3R5,905-791-5561,,WOMENS CLOTHING STORE
-79.67210166,43.74685012,GRACE SHEET METAL INC.,326 DEERHURST DR,BRAMPTON,ON,L6T 5H9,905-487-1684,www.savinggracesheetmetal.com,SHEET METAL
-79.74045222,43.71788055,BRAMALEA FREE METHODIST CHURCH,355 HOWDEN BLVD,BRAMPTON,ON,L6S 4L6,905-451-5501,,PLACE OF WORSHIP
-79.72142721,43.73154561,BRAMALEA MISSIONARY ALLIANCE CHURCH,905 CENTRAL PARK DR,BRAMPTON,ON,L6S 1Y3,905-791-1510,http://www.bachurch.com/,PLACE OF WORSHIP
-79.80555349,43.67546566,YOGI FLAME,9705 JAMES POTTER RD,BRAMPTON,ON,L6X 3B9,905-497-3555,www.yogiflames.ca,RESTAURANT
-79.69727609,43.7488136,AIRPORT APPLIANCES,3-20 MARITIME ONTARIO BLVD,BRAMPTON,ON,L6S 0E7,905-790-3827,,"APPLIANCE SALES, INSTALLATION AND REPAIR"
-79.825398,43.67656612,A-ONE HAIR CUTTERS AND SALON,2-40 BAYCLIFFE CRES,BRAMPTON,ON,L7A 3Y7,647-229-3693,,HAIR SALON
-79.72224251,43.71564569,CELLULAR X,25 PEEL CENTRE DR,BRAMPTON,ON,L6T 3R5,416-871-3491,,SELLING CELLPHONE ACCESSORIES
-79.72755989,43.71335967,PEEL THERAPY,14 LISA ST,BRAMPTON,ON,L6T 5R2,905-497-3773,http://peelfootphysio.com/,THERAPIST
-79.72226397,43.71580853,BILINGUAL TUTORIAL CENTRE,25 PEEL CENTRE DR,BRAMPTON,ON,L6T 3R5,905-457,,"TUTORING CENTRE FOR MATH, SCIENCE, FRENCH AND ENGLISH"
-79.78036586,43.77169602,CIBC (CANADIAN IMPERIAL BANK OF COMMERCE),1-11825 BRAMALEA RD,BRAMPTON,ON,L6R 0B8,905-799-0719,www.cibc.com,PERSONAL AND COMMERCIAL BANKING SERVICES
-79.76843921,43.67547191,BUY N CELL,8-8975 MCLAUGHLIN RD S,BRAMPTON,ON,L6Y 0Z6,416-840-7071,www.buyncell.ca,CELL PHONES SALES AND REPAIR
-79.67207662,43.76683572,"RAMANJEET TUNG PROFESSIONAL CORPORATION, CPA, CA",13 DESERTROSE WAY,BRAMPTON,ON,L6P 2V2,647-261-6981,www.ramanjeettung.com,ACCOUNTING AND TAXATION SERVICES
-79.76684411,43.69076147,BRAMPTON FOOT CLINIC,253  MAIN ST N,BRAMPTON,ON,L6X 1N3,905-796-6585,www.bramptonfootclinic.com/,CHIROPODISTS
-79.68780843,43.73931404,BRAMPTON EAST YOUTH SOCCER CLUB,2-70 DELTA PARK BLVD,BRAMPTON,ON,L6T 5E9,905.796.3569,www.eteamz.active.com/bes,YOUTH SOCCER CLUB
-79.75872316,43.75575871,NAILS FOR YOU,4-10525 BRAMALEA RD,BRAMPTON,ON,L6R 3P4,905-792-2653,,NAIL SALON
-79.69122717,43.74599888,NTOUCH MOBILITY,10-215 DELTA PARK BLVD,BRAMPTON,ON,L6T 0H9,905-796-7100,www.intouchmobility.com,CELL PHONE SALES REGISTERED TELUS DEALER
-79.72771579,43.76050848,SHAGUN SWEETS AND RESTAURANT,6-51 MOUNTAINASH RD,BRAMPTON,ON,L6R 1W4,905-497-7275,www.shagunsweets.ca,SWWETS AND RESTAURANT
-79.72061523,43.76294073,INDO CANADIAN BEAUTY SALON,7-9899 AIRPORT RD,BRAMPTON,ON,L6P 1B6,905-799-0012,www.indocanadasalonandspa.com,BEAUTY SALON
-79.73918075,43.68839031,GLAMOROUS BEAUTY SALON AND SPA ,1-90 KENNEDY RD,BRAMPTON,ON,L6W 3E7,905-451-3788,www.indiancanadianbeautysalon.com,BEAUTY SALON
-79.74593202,43.6851025,ARDGLEN BAKERY,85 CLARENCE ST,BRAMPTON,ON,L6W 1S5,905-455-9021,,BAKERY
-79.81367053,43.65635985,DIVINE AURA SALON AND SPA,6-9445 MISSISSAUGA RD,BRAMPTON,ON,L6X 0B3,905-459-5900,WWW.DIVINEAURASALONSPA.COM,SALON AND SPA
-79.7901894,43.73058459,HASTY MARKET,4-230 SANDALWOOD PKY E,BRAMPTON,ON,L6Z 1R3,905-970-1300,WWW.HASTYMARKETCORP.COM,CONVENIENCE STORE
-79.68138466,43.81557797,GREEN STAR GRADING SODDING AND CONSTRUCTION LTD.,8-12 CADETTA RD,BRAMPTON,ON,L6P 0X4,905-794-0624,http://greenstarconstruction.ca/,SITE PREPERATION CONTRACTORS
-79.82225604,43.67568254,CHAMS BEAUTY SPA AND SALON,2-68 COMMUTER DR,BRAMPTON,ON,L7A 0P8,905-843-1518,,SPA AND SALON
-79.8252685,43.67659769,GORDON DENTURE SERVICES,2-44 BAYCLIFFE CRES,BRAMPTON,ON,L7A 3Y7,416-823-5123,www.gordondentures.com,DENTURE SERVICES
-79.77527467,43.70157321,EXPRESS IMPRESSIONS INC.,79 BARONWOOD  CRT,BRAMPTON,ON,L6V 3H8,1.866.380.4765,,ENGRAVERY AND EMBROIDERY
-79.71719095,43.68398769,ULTIMATE AUTO REPAIRS,9-2 BRAM CRT,BRAMPTON,ON,L6W 3R6,905.450.2888,,AUTOMOTIVE REPAIR SHOP
-79.76625188,43.73240617,FIT 4 LESS,101-210 GREAT LAKES DR,BRAMPTON,ON,L6R 2K7,905-790-9529,www.fit4less.ca,FITNESS GYM
-79.72228242,43.71568131,KOOL KOVERS,K02-25 PEEL CENTRE DR,BRAMPTON,ON,L6T 3R5,905-793-4114,www.koolkovers.ca,CELLPHONE CASE RETAILER
-79.81551647,43.68209672,MASSAGE ADDICT,18-17 WORTHINGTON AVE,BRAMPTON,ON,L7A 2Y7,905-486-0208,www.massageaddict.ca/brampton,SPA AND MASSAGE PARLOUR
-79.6986866,43.74268178,MAIL BOXES ETC.,4-2880 QUEEN ST E,BRAMPTON,ON,L6S 6E8,905-790-0771,www.weprint4u.ca,"MAIL BOX RENTAL, COPIES, COURIER SERVICE, PRINTING, SIGNS, FAXING, EMAIL, COMPUTER TIME RENTAL"
-79.77906657,43.70117132,LOVER'S NAIL & SPA,1A-110 BRICKYARD WAY,BRAMPTON,ON,L6V 4N1,905-453-6378,,NAIL SALON AND SPA
-79.72092094,43.67901451,NAILS FOR YOU,5-35 RESOLUTION DR,BRAMPTON,ON,L6W 0A6,905-796-8008,www.nailsforyou.ca/index.html,NAIL SALON
-79.73425341,43.70836781,JACK ASTOR'S BAR AND GRILL,154 WEST DR,BRAMPTON,ON,L6T 5P1,905-457-5200,http://jackastors.com/about/,FOOD& BEVERAGE FAMILY RESTAURANT
-79.70742601,43.75981666,AUTOBAHN FREIGHT LINES LTD.,27 AUTOMATIC RD,BRAMPTON,ON,L6S 5N8,416.741.5454,www.autobahnfreight.com,GOODS TRANSPORTATION
-79.70798879,43.76172194,DECOROCK CONCREATE COATINGS,4-44 AUTOMATIC RD,BRAMPTON,ON,L6S 5N9,905.799.0330,www.decorock.ca,"CONCREATE COATINGS, NON SLIP"
-79.81175959,43.6838929,MOUNT PLEASANT ADVANCED PHYSIOTHERAPY,105-5 BRISDALE DR,BRAMPTON,ON,L7A 0S9,905-495-5410,www.mountpleasantphysiotherapy.com,PHYSIOTHERAPY
-79.70108955,43.73824381,TRUCK LOAN CENTRE,200-15 GATEWAY BLVD,BRAMPTON,ON,L6T 0H4,647-846-8678 ,www.truckloancenter.com,TRUCK LOAN AND LEASING
-79.69266184,43.70664545,LIKA,41 BRAMALEA RD,BRAMPTON,ON,L6T 2W4,905-458-0900,www.likasports.com,sports-lifestyle apparel and sports equipment 
-79.72430205,43.76116328,CIBC (CANADIAN IMPERIAL BANK OF COMMERCE),2989 BOVAIRD DR E,BRAMPTON,ON,L6S 0C6,905-799-1163,https://www.cibc.com/en/personal-banking.html,PERSONAL AND COMMERCIAL BANKING
